"Título","Descrição","Status"
"[Problema] Conciliação bancária sem interface de matching visual completa","## Contexto

A página `BankReconciliation` e `BankReconciliationDetail` têm infraestrutura de importação funcional (OFX, CSV, CNAB com matching automático e scoring de confiança), mas a interface de reconciliação manual está incompleta. Não existe uma tela onde o usuário possa confirmar, rejeitar ou criar manualmente os vínculos entre itens do extrato e transações do sistema.

## Impacto no Usuário

O fluxo de conciliação bancária fica pela metade. O usuário importa o extrato, vê os status das entradas, mas não consegue completar a reconciliação dentro da plataforma de forma intuitiva. A funcionalidade existe mas não entrega valor completo.

## Solução Proposta

Implementar interface de reconciliação visual na `BankReconciliationDetail`:

**Layout comparativo:**
- Coluna esquerda: item do extrato bancário (valor, data, descrição)
- Coluna direita: transação sugerida do sistema (com badge de confiança: Alta/Média/Baixa)

**Ações por item:**
- ✓ Confirmar match sugerido
- ✗ Rejeitar e buscar manualmente
- ➕ Criar nova despesa/receita a partir do item
- — Ignorar item (não reconciliar)

**Indicadores:**
- Barra de progresso: X de Y itens reconciliados
- Resumo final: X confirmados, Y criados, Z ignorados

## Critérios de Aceite

- [ ] Layout comparativo duas colunas implementado
- [ ] Badges de confiança (Alta/Média/Baixa) visíveis
- [ ] Ações de confirmar, rejeitar, criar e ignorar funcionando
- [ ] Barra de progresso da reconciliação
- [ ] Resumo ao concluir a reconciliação
- [ ] Estado salvo no banco (status atualizado por item)","❌ Pendente"
"[Problema] Página de Orçamentos usa padrão legado (useState/useEffect) em vez de TanStack Query","## Contexto

Enquanto todo o restante do módulo de Controle Financeiro migrou para TanStack Query v5, o arquivo `Budgets.tsx` ainda utiliza o padrão antigo de gerenciamento de estado com `useState` para dados, `useEffect` para buscar dados, e controle manual de loading/error. Isso cria inconsistência de codebase e comportamento diferente de cache entre Orçamentos e as demais páginas.

## Impacto no Usuário

Cache não funciona entre navegações (dados recarregados desnecessariamente), comportamento de refetch diferente dos demais módulos e maior risco de bugs de sincronização ao criar/editar orçamentos.

## Solução Proposta

Refatorar `Budgets.tsx` seguindo o padrão já estabelecido nas demais páginas:

1. Extrair lógica de dados para `hooks/use-budgets-page.ts`
2. Substituir `useState + useEffect` por `useQuery` para listagem de budgets e budget statuses
3. Substituir handlers manuais por `useMutation` para create, update e delete
4. Usar `queryClient.invalidateQueries({ queryKey: ['budgets'] })` no `onSuccess` das mutations

## Critérios de Aceite

- [ ] `Budgets.tsx` sem nenhum `useEffect` para fetch de dados
- [ ] `useQuery` para listagem de budgets e status
- [ ] `useMutation` para create, update e delete com invalidação de cache
- [ ] Hook `use-budgets-page.ts` criado seguindo padrão de `use-expenses-page.ts`
- [ ] Comportamento de loading e error equivalente aos demais módulos
- [ ] Testes unitários atualizados","✅ Feito"
"[Problema] Dashboard sem drill-down para transações filtradas","## Contexto

Os cards e gráficos do dashboard (ex: ""R$ 3.200 em despesas este mês"", ""R$ 890 em Alimentação"") não são clicáveis. O usuário vê os números mas não consegue navegar para a lista de transações correspondentes sem aplicar filtros manualmente.

## Impacto no Usuário

O dashboard funciona como visualização passiva, não como ponto de entrada para ação. Reduz o valor percebido das análises — o usuário quer entender ""quais despesas formam esse valor?"" mas precisa sair do dashboard e filtrar manualmente.

## Solução Proposta

Tornar elementos do dashboard clicáveis, navegando para a página de transações com filtros pré-aplicados via query params:

- Card ""Despesas do mês"" → `/transacoes?tab=expenses&mes=05&ano=2026`
- Barra do gráfico ""Alimentação"" → `/despesas?categoria=food&mes=05&ano=2026`
- Card ""Faturas em aberto"" → `/credit-cards/bills?status=open`
- Item de alerta → página relevante com contexto

As páginas de Despesas e Receitas já suportam filtros por URL — basta adicionar a leitura de `searchParams` e aplicar os filtros automaticamente na montagem.

## Critérios de Aceite

- [ ] Cards do dashboard com `cursor-pointer` e estado hover visual
- [ ] Clique em card navega para página correta com filtros pré-aplicados
- [ ] Barras e slices de gráficos clicáveis com navegação contextual
- [ ] Páginas de destino leem query params e aplicam filtros automaticamente
- [ ] Tooltip nos elementos clicáveis indicando a ação (""Ver despesas de Alimentação"")","✅ Feito"
"[Problema] Geração de lançamentos fixos sem histórico visível ao usuário","## Contexto

Os modelos `FixedExpenseGenerationLog` e `FixedRevenueGenerationLog` já existem no backend e registram cada execução de geração mensal, mas a interface não exibe esse histórico. O usuário não sabe se o mês atual já foi gerado, quantos lançamentos foram criados ou se alguma geração falhou.

## Impacto no Usuário

Risco de gerar o mesmo mês duas vezes (duplicando lançamentos) ou de não perceber que um mês foi pulado. Corrói a confiança na automação de lançamentos fixos — um dos recursos de maior valor do módulo.

## Solução Proposta

Adicionar seção de histórico em `FixedExpenses.tsx` e `FixedRevenues.tsx`:

1. Listar os últimos 6 meses com status: ✓ Gerado (N lançamentos) | ○ Não gerado
2. Botão ""Gerar para [Mês Anterior]"" quando o mês passado não foi gerado
3. Mostrar data/hora da última geração e quem disparou

**Backend:** Criar endpoint `GET /api/v1/fixed-expenses/generation-history/` que retorna os `FixedExpenseGenerationLog` do usuário.

## Critérios de Aceite

- [ ] Endpoint de histórico de geração criado
- [ ] Seção de histórico nos últimos 6 meses visível nas páginas de lançamentos fixos
- [ ] Status visual: mês gerado vs não gerado
- [ ] Botão de geração manual para meses não gerados
- [ ] Quantidade de lançamentos criados por geração exibida","✅ Feito"
"[Problema] Divisão de despesas (ExpenseSplit) invisível na interface","## Contexto

O modelo `ExpenseSplit` está implementado no backend com campos de membro, percentual e valor, mas não há interface proeminente para criar e acompanhar divisões de despesas. A funcionalidade existe no serializer mas é praticamente inacessível ao usuário comum.

## Impacto no Usuário

Uma funcionalidade relevante para famílias e casais que dividem despesas fica completamente invisível. Usuários que precisam dessa feature não a descobrem.

## Solução Proposta

Integrar a criação de `ExpenseSplit` diretamente no formulário de despesa (`ExpenseForm.tsx`):

1. Adicionar toggle ""Dividir com membros"" no formulário
2. Ao ativar: exibir seleção de membros com campo de percentual ou valor para cada um
3. Auto-calcular percentuais (ex: divisão igual entre N pessoas)
4. Na listagem de despesas: exibir ícone de divisão nas despesas compartilhadas
5. Tooltip ou modal mostrando quem deve quanto

## Critérios de Aceite

- [ ] Toggle ""Dividir com membros"" no `ExpenseForm`
- [ ] Seleção de múltiplos membros com valor/percentual individual
- [ ] Validação: soma dos percentuais = 100%
- [ ] Ícone de compartilhamento visível na listagem de despesas divididas
- [ ] Detalhes da divisão acessíveis via clique/hover","❌ Pendente"
"[Problema] Tags sem painel de gestão centralizado","## Contexto

O modelo `Tag` existe com suporte a nome e cor (hex), mas não há uma tela dedicada para criar, editar e visualizar as tags criadas e seu uso. As tags só aparecem como campo nos formulários de despesa, sem nenhuma visibilidade sobre quais existem ou quantas despesas cada uma tem.

## Impacto no Usuário

O sistema de tags perde seu potencial de filtro cross-dimensional. Usuários não descobrem a funcionalidade. Tags duplicadas ou inconsistentes são criadas sem percepção.

## Solução Proposta

Criar página `Tags` acessível em `Configurações > Tags`:

1. Listagem de todas as tags com: nome, cor, quantidade de despesas vinculadas
2. Criar/editar tag com seletor de cor
3. Deletar tag (com aviso de quantas despesas serão desvinculadas)
4. Filtrar despesas por tag com clique direto

## Critérios de Aceite

- [ ] Página de gestão de tags criada
- [ ] CRUD completo de tags
- [ ] Contador de uso por tag
- [ ] Seletor de cor funcional
- [ ] Link para ver despesas da tag","✅ Feito"
"[Melhoria UX] Dashboard com hierarquia visual inadequada — todas as seções com mesmo peso","## Contexto

O dashboard atual apresenta health score, gráficos, alertas, forecast e relatório IR todos com o mesmo peso visual e destaque. O usuário não tem guia visual de onde olhar primeiro e precisa processar toda a tela para entender o estado financeiro atual.

## Melhoria Proposta

Estabelecer hierarquia em três níveis claros:

**Nível 1 — Acima da dobra (sempre visível):**
- Saldo atual das contas + balanço do mês (receitas vs despesas)
- Alertas críticos em destaque com cor e ícone diferenciado
- Resumo de ""o que vence essa semana""

**Nível 2 — Scroll principal:**
- Gráficos de evolução temporal e breakdown de categorias
- Budget status do mês
- Cartões em aberto

**Nível 3 — Expandível/accordeon:**
- Cash flow forecast detalhado
- Relatório IR
- Ações de LGPD

**Ajustes visuais:**
- Cards de Nível 1 com tipografia maior e mais contraste
- Cards de Nível 2 com tamanho padrão atual
- Seções de Nível 3 colapsáveis por padrão

## Critérios de Aceite

- [ ] Nível 1 visível sem scroll em telas 1080p
- [ ] Alertas críticos com destaque visual diferenciado (borda colorida + ícone animado)
- [ ] Seções de Nível 3 colapsáveis com estado salvo em localStorage
- [ ] Mobile: hierarquia preservada em ordem vertical","❌ Pendente"
"[Melhoria UX] StatCards com aparência genérica — sem distinção visual por tipo de dado","## Contexto

Os `StatCard` do dashboard usam layout idêntico para todos os tipos de dado (ícone + valor + variação percentual). Um card de ""Despesas do Mês"" parece visualmente idêntico a um de ""Health Score"" ou ""Saldo Disponível"", sem distinção semântica.

## Melhoria Proposta

Aplicar design específico por categoria de dado:

- **Cards de saldo/dinheiro**: valor grande em destaque com mini sparkline de tendência dos últimos 7 dias
- **Cards de alerta**: borda lateral colorida (vermelha/amarela) + ícone com pulso animado quando crítico
- **Cards de orçamento**: barra de progresso inline abaixo do valor (X% usado do limite)
- **Cards de saúde/score**: gráfico circular de progresso em vez de número simples
- **Cards de contagem**: número grande + label pequeno + ícone contextual

## Critérios de Aceite

- [ ] Pelo menos 3 variantes visuais distintas de StatCard implementadas
- [ ] Cards de alerta com animação sutil quando em estado crítico
- [ ] Barra de progresso inline nos cards de orçamento
- [ ] Consistência com o design system existente (CSS variables, Tailwind tokens)
- [ ] Dark/light mode funcionando em todos os variantes","❌ Pendente"
"[Melhoria UX] Tabelas de transações sem diferenciação visual entre itens pagos e pendentes","## Contexto

Nas listagens de despesas e receitas, linhas de transações pagas/recebidas e pendentes são visualmente quase idênticas. Apenas um badge de status no final da linha diferencia os dois estados, exigindo leitura de cada linha para entender o estado.

## Melhoria Proposta

Aplicar diferenciação visual direta nas linhas da tabela:

**Opção A (recomendada):** Linhas de transações já pagas/recebidas com opacidade reduzida (60–70%), tornando as pendentes naturalmente mais destacadas.

**Opção B:** Border-left colorida: verde para recebido/pago, laranja/amarelo para pendente.

Ambas as opções permitem scan visual instantâneo sem ler o badge de status.

Adicionalmente, ícone de status clicável para marcar como pago diretamente da listagem (sem abrir o dialog).

## Critérios de Aceite

- [ ] Linhas pagas/recebidas com opacidade reduzida (ou border-left colorida)
- [ ] Transição visual suave ao marcar item como pago (fade para opacidade reduzida)
- [ ] Ícone de status clicável para toggle pago/pendente diretamente na tabela
- [ ] Tooltip no ícone de status indicando ação disponível
- [ ] Consistência entre tabela de despesas e receitas","✅ Feito"
"[Melhoria UX] Ações em tabelas inconsistentes entre páginas do módulo","## Contexto

Existem pelo menos 3 padrões diferentes de exibição de ações em tabelas no módulo: (1) ícones sempre visíveis, (2) ícones aparecendo em hover, (3) dropdown de ações. Essa inconsistência aumenta o esforço cognitivo ao mudar de seção.

## Melhoria Proposta

Padronizar para um único padrão em todas as tabelas do módulo:

**Padrão definido:**
- Para até 3 ações: grupo de `IconButton` com tooltip, visíveis no hover da linha
- Para mais de 3 ações: `DropdownMenu` com ícone de três pontos (⋮), visível no hover
- Ação de delete sempre com `AlertDialog` de confirmação
- Ação de editar sempre abre Dialog (não navega para outra página)

**Páginas a padronizar:** Expenses, Revenues, Transfers, Loans, Budgets, CreditCards, CreditCardBills, Payables, Receivables, FixedExpenses, FixedRevenues.

## Critérios de Aceite

- [ ] Padrão de ações documentado como guideline no CLAUDE.md
- [ ] Todas as tabelas do módulo usando o mesmo padrão
- [ ] Hover state consistente (fundo sutil na linha ao hover)
- [ ] Tooltips em todos os IconButton de ação
- [ ] Testes de acessibilidade (tab navigation nas ações)","✅ Feito"
"[Melhoria UX] Formulários sem feedback visual adequado durante operações assíncronas","## Contexto

Em vários formulários do módulo (criação de despesa, empréstimo, cartão), o botão de submit não comunica claramente o estado de carregamento durante o envio. O estado `isSubmitting` existe no código mas é aplicado de forma inconsistente.

## Melhoria Proposta

Padronizar o feedback de operações assíncronas em todos os formulários:

**Durante o submit:**
- Botão com spinner + texto ""Salvando..."" + desabilitado (evita duplo envio)
- Campos do formulário desabilitados ou com cursor-wait

**Ao confirmar sucesso:**
- Animação de sucesso breve (`SuccessAnimation` já existe no projeto) antes de fechar o dialog

**Em caso de erro:**
- Toast com mensagem específica retornada pelo backend
- Campos com erro destacados (border-red + mensagem inline)

**Para operações de delete:**
- Botão ""Excluir"" no AlertDialog com estado de loading enquanto aguarda confirmação do servidor

## Critérios de Aceite

- [ ] Todos os botões de submit com spinner + texto durante carregamento
- [ ] `SuccessAnimation` usado na confirmação de criação
- [ ] Erros de validação do backend exibidos por campo (não apenas toast genérico)
- [ ] Botão de delete com loading state
- [ ] Consistência em todos os dialogs de formulário do módulo","✅ Feito"
"[Melhoria UX] Filtros ativos sem comunicação clara de estado para o usuário","## Contexto

Quando filtros estão ativos em páginas como Despesas, Receitas e Transferências, a lista exibe resultados filtrados mas não há indicação clara e persistente de que a visualização está filtrada. O usuário pode voltar para a página e não perceber que ainda há filtros aplicados.

## Melhoria Proposta

Adicionar banner/chip persistente abaixo da barra de filtros quando há filtros ativos:

```
📋 Mostrando 12 despesas de 'Alimentação' em Maio/2026  ·  [Limpar filtros]
```

- Chips individuais por filtro ativo (clicáveis para remover o filtro específico)
- Contador de resultados atualizado dinamicamente
- Botão global ""Limpar todos"" (já existe, tornar mais proeminente)
- Persistência do estado de filtros em localStorage por página (já existe em algumas páginas — padronizar)

## Critérios de Aceite

- [ ] Banner de filtros ativos visível quando há pelo menos 1 filtro aplicado
- [ ] Chips individuais por filtro com botão X para remover
- [ ] Contador de resultados ""Mostrando N itens""
- [ ] localStorage com estado de filtros por página
- [ ] Banner ausente quando não há filtros (sem ocupar espaço desnecessário)","✅ Feito"
"[Melhoria UX] Gráficos do dashboard sem estado vazio definido","## Contexto

Quando não há dados para o período selecionado (ex: usuário novo, mês sem lançamentos), os gráficos do dashboard exibem uma área vazia sem orientação visual ou mensagem. O componente `EmptyState` existe no projeto mas não é aplicado nas seções de gráficos.

## Melhoria Proposta

Renderizar `EmptyState` específico para cada gráfico quando não há dados:

- **Gráfico de evolução de despesas/receitas**: ""Nenhum lançamento encontrado no período. [Registrar primeira despesa →]""
- **Gráfico de categorias**: ""Sem despesas categorizadas este mês. [Criar despesa →]""
- **Gráfico de cartão de crédito**: ""Nenhuma compra no cartão neste período. [Ver cartões →]""
- **Cash flow forecast**: ""Adicione lançamentos para ver a previsão de fluxo de caixa""

Cada estado vazio deve ter ícone relevante e CTA direcional.

## Critérios de Aceite

- [ ] EmptyState aplicado em todos os gráficos do dashboard
- [ ] Cada EmptyState com ícone, mensagem e CTA específicos ao gráfico
- [ ] CTA navega para a ação correta
- [ ] EmptyState respeitando dark/light mode
- [ ] Loading skeleton mantido durante carregamento (EmptyState só após dados chegarem)","✅ Feito"
"[Melhoria UX] Página de conciliação bancária sem orientação de fluxo para o usuário","## Contexto

A página `BankReconciliation` não tem onboarding nem orientação de steps para um usuário que a acessa pela primeira vez. Sem saber o que fazer, o usuário vê uma página com um botão ""Importar extrato"" e uma lista vazia — sem contexto do fluxo completo.

## Melhoria Proposta

Implementar wizard de onboarding para novos usuários e fluxo guiado:

**Primeiro acesso:**
1. Banner explicativo: ""Importe o extrato do seu banco para conciliar automaticamente com seus lançamentos""
2. Step visual: (1) Selecione a conta → (2) Importe o extrato → (3) Confirme os lançamentos
3. Link para formatos suportados (OFX, CSV, CNAB)

**Acessos subsequentes:**
- Lista de importações anteriores diretamente (sem banner de onboarding)
- Botão ""Nova importação"" proeminente

**Dicas contextuais:**
- Tooltip explicando o que significa cada nível de confiança de matching

## Critérios de Aceite

- [ ] Banner de onboarding visível apenas no primeiro acesso (flag em localStorage)
- [ ] Steps visuais numerados explicando o processo
- [ ] Dicas sobre formatos de arquivo suportados
- [ ] Tooltips nos badges de confiança de matching
- [ ] Link para documentação/ajuda sobre conciliação","❌ Pendente"
"[Feature] Calendário Financeiro — visão temporal unificada de todos os vencimentos","## Objetivo

Criar uma tela de calendário mensal que consolida todos os eventos financeiros do usuário em uma única visão temporal, eliminando a necessidade de checar 5+ páginas separadas para entender o que vence no mês.

## Descrição Funcional

**Eventos exibidos no calendário:**
- 🔵 Faturas de cartão de crédito (data de vencimento)
- 🔴 Parcelas de empréstimo (data de vencimento)
- 🟠 Contas a pagar (payables)
- 🟢 Contas a receber (receivables)
- ⚪ Despesas fixas previstas (data de vencimento estimada)
- 🟣 Lançamentos de transferências programadas

**Funcionalidades:**
- Vista mensal (padrão), semanal e lista
- Clique em evento → drawer lateral com detalhes e ação rápida (pagar, marcar como recebido)
- Filtros por tipo de evento
- Indicador de total de vencimentos por dia
- Resumo semanal: ""Esta semana: R$ X a pagar, R$ Y a receber""
- Destaque visual para eventos vencidos (vermelho) e em 3 dias (amarelo)

**Rota:** `/financeiro/calendario`

## Endpoints necessários

Criar `GET /api/v1/financial-calendar/?month=5&year=2026` que agrega eventos de todos os módulos para o período.

## Critérios de Aceite

- [ ] Vista mensal com todos os tipos de evento
- [ ] Código de cores por tipo de evento
- [ ] Drawer de detalhe com ação rápida ao clicar no evento
- [ ] Vista de lista alternativa
- [ ] Filtros por tipo de evento funcionando
- [ ] Endpoint de calendário agregado criado
- [ ] Responsivo em mobile (vista semanal como padrão em telas pequenas)
- [ ] Acessível via menu lateral e via dashboard","❌ Pendente"
"[Feature] Patrimônio Líquido (Net Worth Tracker) — visão holística da saúde financeira","## Objetivo

Exibir e acompanhar a evolução do patrimônio líquido do usuário ao longo do tempo, fornecendo o único número que resume toda a situação financeira.

## Descrição Funcional

**Cálculo do patrimônio líquido:**
- **Ativos:** soma dos saldos de todas as contas + saldo de cofres (vaults) + contas a receber ativas + empréstimos concedidos a receber
- **Passivos:** empréstimos a pagar (saldo devedor) + contas a pagar ativas + faturas de cartão em aberto
- **Patrimônio Líquido = Ativos − Passivos**

**Componentes da tela:**
- Número grande do patrimônio líquido atual
- Variação no mês (R$ e %)
- Gráfico de linha: evolução mensal desde o início do uso
- Breakdown: Ativos (detalhado por categoria) vs Passivos (detalhado por categoria)
- Cada componente clicável para drill-down

**Endpoint:** `GET /api/v1/dashboard/net-worth/` e `GET /api/v1/dashboard/net-worth/history/`

**Rota:** `/financeiro/patrimonio`

## Critérios de Aceite

- [ ] Cálculo correto de Ativos e Passivos usando dados existentes
- [ ] Gráfico de evolução histórica mensal
- [ ] Breakdown detalhado por categoria (ativos e passivos)
- [ ] Variação mensal com indicador de crescimento/queda
- [ ] Drill-down para cada componente
- [ ] Endpoint de histórico criado e cacheado
- [ ] Acessível via dashboard e menu lateral","❌ Pendente"
"[Feature] Simulador de Parcelamento — impacto antes da compra","## Objetivo

Antes de fazer uma compra parcelada no cartão, o usuário simula o impacto no orçamento pessoal, tornando a decisão de compra baseada em dados reais.

## Descrição Funcional

**Inputs:**
- Valor total da compra
- Número de parcelas
- Cartão de crédito (dropdown com cartões cadastrados)
- Categoria da despesa

**Outputs calculados:**
- Valor de cada parcela
- Impacto no limite disponível do cartão (imediato)
- Projeção do valor da fatura nos próximos N meses (integrado ao histórico de faturas)
- Comparação com o orçamento da categoria selecionada
- Alerta se a compra ultrapassa o limite disponível ou o orçamento da categoria

**UX:**
- Acessível via botão na tela de Cartões e via ação rápida no dashboard
- Resultado em tempo real (sem submit — recalcula ao digitar)
- Opção de transformar a simulação em uma compra real (cria `CreditCardPurchase`)

## Critérios de Aceite

- [ ] Cálculo de impacto no limite disponível em tempo real
- [ ] Projeção de faturas dos próximos meses com a nova parcela incluída
- [ ] Comparação com orçamento da categoria
- [ ] Alertas visuais para limite insuficiente ou orçamento ultrapassado
- [ ] Botão ""Registrar esta compra"" que pré-preenche o formulário de compra do cartão
- [ ] Acessível sem navegação (modal/sheet)","❌ Pendente"
"[Feature] Rastreador de Assinaturas — controle de gastos recorrentes mensais","## Objetivo

Identificar e organizar automaticamente as assinaturas e despesas recorrentes mensais do usuário, permitindo visibilidade total sobre quanto é gasto com serviços fixos.

## Descrição Funcional

**Identificação automática:**
- A partir das `FixedExpense` com `frequency = monthly` e das `CategorizationRule` cadastradas
- Agrupamento por merchant com histórico de cobranças

**Informações por assinatura:**
- Nome do serviço (merchant)
- Valor mensal atual
- Histórico de variação de preço
- Data de cobrança mensal
- Total gasto desde o início
- Custo anual projetado
- Categoria
- Conta/cartão de débito

**Alertas automáticos:**
- Valor da cobrança aumentou em relação ao mês anterior
- Assinatura sem cobrança nos últimos 2 meses (possível cancelamento ou mudança)

**Métricas do painel:**
- Total mensal em assinaturas
- Total anual projetado
- Assinatura mais cara
- Maior alta recente

**Rota:** `/financeiro/assinaturas`

## Critérios de Aceite

- [ ] Lista de assinaturas identificadas automaticamente a partir de despesas fixas
- [ ] Total mensal e anual calculados
- [ ] Histórico de variação de valor por assinatura
- [ ] Alertas de aumento de preço
- [ ] Ação de cancelar assinatura (desativa a despesa fixa associada)
- [ ] Filtro por categoria e conta/cartão","❌ Pendente"
"[Feature] Comparação Mês a Mês — análise visual de evolução financeira","## Objetivo

Permitir ao usuário comparar dois períodos financeiros lado a lado, identificando tendências e mudanças de comportamento financeiro.

## Descrição Funcional

**Interface:**
- Dois seletores de período (Mês A vs Mês B)
- Layout comparativo lado a lado ou gráfico de barras agrupadas

**Dados comparados:**
- Total de receitas (variação R$ e %)
- Total de despesas (variação R$ e %)
- Saldo líquido (receitas − despesas)
- Gasto por categoria (top 10)
- Utilização de cartão de crédito
- Status dos orçamentos

**Destaques automáticos:**
- Categorias onde o gasto aumentou > 20% (destaque vermelho)
- Categorias onde o gasto diminuiu > 20% (destaque verde)
- Label ""Melhorou"" / ""Piorou"" / ""Estável"" por categoria

**Acesso:** Botão ""Comparar com mês anterior"" no dashboard e no menu lateral.

**Endpoint:** `GET /api/v1/dashboard/comparison/?period_a=2026-04&period_b=2026-05`

## Critérios de Aceite

- [ ] Seleção de dois períodos independentes
- [ ] Gráfico de barras agrupadas por categoria
- [ ] Highlights automáticos de maiores variações
- [ ] Cards de resumo (receitas, despesas, saldo por período)
- [ ] Endpoint de comparação criado com aggregations no banco
- [ ] Exportação do comparativo em PDF","✅ Feito"
"[Feature] Planejador de Quitação de Dívidas — estratégia otimizada para sair das dívidas","## Objetivo

Ajudar o usuário a desenvolver uma estratégia concreta para quitar múltiplas dívidas (cartões de crédito, empréstimos, contas a pagar), calculando o plano ótimo baseado na renda disponível.

## Descrição Funcional

**Dívidas consideradas:**
- Saldo devedor de empréstimos ativos (`Loan`)
- Faturas de cartão de crédito em aberto (`CreditCardBill`)
- Contas a pagar ativas (`Payable`)

**Estratégias de quitação:**
- **Bola de neve**: menor dívida primeiro (motiva pelo progresso rápido)
- **Avalanche**: maior taxa de juros primeiro (economiza mais no total)

**Outputs do planejador:**
- Ordem de prioridade de pagamento
- Valor a pagar por dívida por mês (baseado no valor disponível para quitação)
- Data estimada de quitação de cada dívida
- Data estimada de quitação total
- Total de juros economizados vs pagamento mínimo

**Input do usuário:**
- Valor mensal disponível para quitar dívidas (além dos mínimos)
- Escolha da estratégia (bola de neve / avalanche)

**Rota:** `/financeiro/quitacao-dividas`

## Critérios de Aceite

- [ ] Listagem de todas as dívidas ativas do usuário
- [ ] Seleção de estratégia (bola de neve / avalanche)
- [ ] Input de valor mensal disponível
- [ ] Plano de quitação gerado com datas e valores por dívida
- [ ] Comparativo entre as duas estratégias
- [ ] Total de juros economizados calculado
- [ ] Exportação do plano em PDF","❌ Pendente"
"[Feature] Relatório Mensal Financeiro em PDF","## Objetivo

Gerar automaticamente um relatório financeiro mensal estruturado em PDF, pronto para arquivo pessoal ou compartilhamento com um contador/assessor.

## Descrição Funcional

**Conteúdo do relatório:**
- Resumo executivo: receitas, despesas, saldo líquido
- Variação em relação ao mês anterior
- Gráfico de receitas vs despesas (imagem embutida)
- Breakdown de despesas por categoria (top 10)
- Status de cada orçamento (realizado vs planejado)
- Saldo de cada conta bancária
- Faturas de cartão pagas no mês
- Empréstimos com saldo devedor atual
- Fluxo de caixa do mês (entradas e saídas por dia)

**Geração:**
- Sob demanda via botão ""Gerar Relatório do Mês"" no dashboard
- Email automático opcional no primeiro dia do mês seguinte

**Backend:**
- Task Celery assíncrona para geração do PDF
- Biblioteca: `reportlab` ou `weasyprint`
- Arquivo disponível para download via URL temporária

## Critérios de Aceite

- [ ] Geração de PDF com todas as seções listadas
- [ ] Task Celery assíncrona (não bloqueia a UI)
- [ ] Notificação in-app quando PDF estiver pronto
- [ ] Download via URL temporária (expira em 24h)
- [ ] Opção de email automático mensal configurável no perfil
- [ ] Relatório com branding do Axiom (logo, cores)","❌ Pendente"
"[Feature] Regras de Automação Financeira (If This → Then That)","## Objetivo

Permitir que usuários avançados criem regras de automação personalizadas para classificação e organização automática de transações, expandindo o conceito das `CategorizationRules` existentes.

## Descrição Funcional

**Estrutura de uma regra:**
- **Condição (SE):** merchant contém X | valor > Y | conta = Z | categoria = W
- **Ação (ENTÃO):** categorizar como | adicionar tag | criar alerta | vincular a orçamento específico

**Exemplos de regras:**
- ""SE merchant contém 'iFood' ENTÃO categoria = Alimentação + tag = Delivery""
- ""SE valor > 500 E categoria = Compras ENTÃO criar alerta 'Gasto alto em compras'""
- ""SE despesa em conta X ENTÃO também registrar em orçamento Y""

**Interface:**
- Builder visual de regras (sem código)
- Ordem de prioridade entre regras (drag & drop)
- Toggle ativo/inativo por regra
- Histórico de aplicações da regra

**Backend:** Expandir o modelo `CategorizationRule` ou criar modelo `AutomationRule` separado com campo de condições JSON e executor de ações.

## Critérios de Aceite

- [ ] Builder visual de criação de regras
- [ ] Suporte a múltiplas condições com operadores AND/OR
- [ ] Ações de: categorização, adição de tag, criação de alerta
- [ ] Ordenação por prioridade
- [ ] Toggle ativo/inativo
- [ ] Histórico de aplicações
- [ ] Aplicação automática ao criar/editar despesas
- [ ] Aplicação retroativa em lote (opcional)","❌ Pendente"
"[Feature IA] OCR de Comprovantes para auto-preenchimento de despesas","## Objetivo

Quando o usuário fotografa ou faz upload de um comprovante (nota fiscal, recibo, comprovante de transferência), a IA extrai automaticamente os dados relevantes e pré-preenche o formulário de despesa.

## Descrição Funcional

**Dados extraídos:**
- Valor total da transação
- Data da transação
- Nome do estabelecimento (merchant)
- Categoria sugerida (baseada no merchant)
- CNPJ (quando disponível)

**Fluxo:**
1. Usuário clica em ""Nova Despesa"" e seleciona ""Importar Comprovante""
2. Upload da imagem (câmera mobile ou arquivo)
3. OCR processa a imagem (endpoint assíncrono)
4. Formulário pré-preenchido com dados extraídos
5. Usuário revisa, ajusta e confirma

**Tecnologia:**
- Backend: endpoint `POST /api/v1/expenses/ocr/` recebe imagem e retorna dados estruturados
- Opções de implementação: Tesseract (local, gratuito), AWS Textract, Google Vision API
- Fallback: se OCR falhar, formulário em branco (comportamento atual)

**Armazenamento:**
- Imagem salva no MinIO como comprovante vinculado à despesa

## Critérios de Aceite

- [ ] Endpoint OCR criado e funcional
- [ ] Taxa de extração correta de valor > 85% em notas fiscais comuns
- [ ] Formulário pré-preenchido com dados extraídos
- [ ] Indicação visual de quais campos foram auto-preenchidos (badge ""Auto-preenchido"")
- [ ] Usuário pode corrigir qualquer campo antes de salvar
- [ ] Fallback gracioso quando OCR não consegue extrair dados
- [ ] Imagem salva automaticamente como comprovante","❌ Pendente"
